Time (s),Voltage (V),Current (mA)
469.8437,-0.269211,-1.324363
469.9681,-0.262191,-1.2996
470.0907,-0.256109,-1.273905
470.2161,-0.248352,-1.237472
470.3445,-0.243547,-1.206573
470.4688,-0.236832,-1.182029
470.5902,-0.229871,-1.147459
470.7158,-0.223426,-1.120723
470.8454,-0.218223,-1.088728
470.9756,-0.205906,-1.077058
471.0985,-0.202273,-1.02797
471.2261,-0.19809,-0.994441
471.3548,-0.189629,-0.958556
471.4798,-0.182949,-0.937244
471.6014,-0.177793,-0.900976
471.7264,-0.169812,-0.871884
471.8553,-0.163883,-0.837424
471.9792,-0.156992,-0.812168
472.1007,-0.149492,-0.776338
472.2252,-0.143105,-0.750917
472.3537,-0.138008,-0.724619
472.4786,-0.130133,-0.686324
472.6005,-0.123922,-0.660794
472.7244,-0.118062,-0.628853
472.8537,-0.111219,-0.593955
472.9787,-0.103684,-0.565959
473.1001,-0.098891,-0.537963
473.2245,-0.090395,-0.504872
473.3548,-0.085027,-0.475562
473.4856,-0.079004,-0.44532
473.6085,-0.070297,-0.416393
473.7332,-0.064871,-0.385219
473.8665,-0.058062,-0.357991
473.9976,-0.050961,-0.318654
474.1264,-0.045535,-0.286824
474.2533,-0.037941,-0.260745
474.3811,-0.029937,-0.223217
474.5058,-0.02409,-0.198454
474.6427,-0.018957,-0.160487
474.7742,-0.010742,-0.132875
474.8961,-0.003699,-0.105865
475.0342,0.005535,-0.08532
