Time (s),Voltage (V),Current (mA)
500.0914,-0.263797,-1.405227
500.3843,-0.257844,-1.360412
500.6815,-0.251352,-1.335539
500.9752,-0.245914,-1.306284
501.2679,-0.231758,-1.29434
501.5716,-0.226836,-1.260592
501.8612,-0.22318,-1.239225
502.1555,-0.210805,-1.219831
502.4561,-0.206469,-1.183234
502.7491,-0.205836,-1.137981
503.0514,-0.198172,-1.092946
503.3485,-0.19093,-1.066978
503.6532,-0.183125,-1.049994
503.9454,-0.174922,-1.020738
504.2473,-0.165477,-0.994222
504.5549,-0.162102,-0.966062
504.8469,-0.153828,-0.93078
505.1361,-0.147406,-0.903715
505.4228,-0.140164,-0.878733
505.7126,-0.138875,-0.816277
506.0046,-0.134867,-0.782857
506.2902,-0.127719,-0.761819
506.5819,-0.117945,-0.73081
506.8712,-0.113094,-0.696733
507.1566,-0.106062,-0.685119
507.4725,-0.091836,-0.667478
507.7734,-0.091859,-0.616855
508.0755,-0.088812,-0.583655
508.3656,-0.08307,-0.539059
508.6607,-0.070672,-0.533032
508.9553,-0.064508,-0.504653
509.2524,-0.054922,-0.478685
509.5437,-0.047398,-0.447785
509.8384,-0.041305,-0.419187
510.1254,-0.035633,-0.383357
510.429,-0.031906,-0.362209
510.7211,-0.030945,-0.290659
511.0223,-0.022227,-0.260965
511.3162,-0.014727,-0.234338
511.6096,0.004445,-0.263156
511.9085,-0.000969,-0.179772
512.205,0.008781,-0.151283
512.5157,0.021227,-0.1572
